scope,first_design_id,first_partition,second_design_id,second_partition,normalized_distance
stage_a_pair,SA-D020,validation,SA-D025,development,1.2207235528676306
stage_a_pair,SA-D020,validation,SA-D026,development,1.4918560730544796
stage_a_pair,SA-D020,validation,SA-D027,development,1.1593818682482806
stage_a_pair,SA-D020,validation,SA-D028,validation,1.3698607505857026
stage_a_pair,SA-D020,validation,SA-D029,sealed_holdout,1.5115248941744379
stage_a_pair,SA-D021,validation,SA-D022,sealed_holdout,0.54669195927136238
stage_a_pair,SA-D021,validation,SA-D023,sealed_holdout,0.39689859053960064
stage_a_pair,SA-D021,validation,SA-D024,development,1.7065062049319684
stage_a_pair,SA-D021,validation,SA-D025,development,0.98283368589221753
stage_a_pair,SA-D021,validation,SA-D026,development,1.3895427792957153
stage_a_pair,SA-D021,validation,SA-D027,development,1.2716307177964774
stage_a_pair,SA-D021,validation,SA-D028,validation,1.296582911336273
stage_a_pair,SA-D021,validation,SA-D029,sealed_holdout,1.1875859946295857
stage_a_pair,SA-D022,sealed_holdout,SA-D023,sealed_holdout,0.72125831187909062
stage_a_pair,SA-D022,sealed_holdout,SA-D024,development,2.043399742511383
stage_a_pair,SA-D022,sealed_holdout,SA-D025,development,1.2239534159473191
stage_a_pair,SA-D022,sealed_holdout,SA-D026,development,1.4869574148185651
stage_a_pair,SA-D022,sealed_holdout,SA-D027,development,1.1314539626776401
stage_a_pair,SA-D022,sealed_holdout,SA-D028,validation,1.4184527280076076
stage_a_pair,SA-D022,sealed_holdout,SA-D029,sealed_holdout,1.4953221390208886
stage_a_pair,SA-D023,sealed_holdout,SA-D024,development,1.4186398155425268
stage_a_pair,SA-D023,sealed_holdout,SA-D025,development,0.67522023230898021
stage_a_pair,SA-D023,sealed_holdout,SA-D026,development,1.5440154465262628
stage_a_pair,SA-D023,sealed_holdout,SA-D027,development,1.0896220103362355
stage_a_pair,SA-D023,sealed_holdout,SA-D028,validation,1.193298842894446
stage_a_pair,SA-D023,sealed_holdout,SA-D029,sealed_holdout,1.0021513753142295
stage_a_pair,SA-D024,development,SA-D025,development,0.85961978359956048
stage_a_pair,SA-D024,development,SA-D026,development,2.6235627177441221
stage_a_pair,SA-D024,development,SA-D027,development,1.7319916594246723
stage_a_pair,SA-D024,development,SA-D028,validation,1.6762136556955016
stage_a_pair,SA-D024,development,SA-D029,sealed_holdout,1.5005905147775682
stage_a_pair,SA-D025,development,SA-D026,development,2.0152435712883783
stage_a_pair,SA-D025,development,SA-D027,development,1.0629799450763779
stage_a_pair,SA-D025,development,SA-D028,validation,1.1936244957243829
stage_a_pair,SA-D025,development,SA-D029,sealed_holdout,1.1280922358256182
stage_a_pair,SA-D026,development,SA-D027,development,1.7934858895154404
stage_a_pair,SA-D026,development,SA-D028,validation,1.7348543889904184
stage_a_pair,SA-D026,development,SA-D029,sealed_holdout,1.726783025009045
stage_a_pair,SA-D027,development,SA-D028,validation,1.3770947469043358
stage_a_pair,SA-D027,development,SA-D029,sealed_holdout,1.5142282062911099
stage_a_pair,SA-D028,validation,SA-D029,sealed_holdout,1.9002922735587633
stage_a_to_original,SA-D000,development,D000,,0.070710678118654738
stage_a_to_original,SA-D000,development,D001,,0.81421102990671423
stage_a_to_original,SA-D000,development,D002,,1.4627554422225468
stage_a_to_original,SA-D000,development,D003,,2.2239189111150464
stage_a_to_original,SA-D000,development,D004,,2.6744149071937455
stage_a_to_original,SA-D000,development,D005,,1.0365376793832488
stage_a_to_original,SA-D000,development,D006,,1.1841004965114141
stage_a_to_original,SA-D000,development,D007,,1.3250186100281265
stage_a_to_original,SA-D000,development,D008,,0.99973309523268883
stage_a_to_original,SA-D000,development,D009,,1.0963663216169706
stage_a_to_original,SA-D000,development,D010,,1.1348882335292285
stage_a_to_original,SA-D000,development,D011,,1.2835256529850188
stage_a_to_original,SA-D000,development,D012,,1.190126682127526
stage_a_to_original,SA-D000,development,D013,,1.142244438006953
stage_a_to_original,SA-D000,development,D014,,1.0782415769933891
stage_a_to_original,SA-D000,development,D015,,1.1274364144775477
stage_a_to_original,SA-D000,development,D016,,1.3027406742737309
stage_a_to_original,SA-D000,development,D017,,1.1869624869307682
stage_a_to_original,SA-D000,development,D018,,1.1112419152131439
stage_a_to_original,SA-D000,development,D019,,1.2660616744201845
stage_a_to_original,SA-D000,development,D020,,1.4007831397438948
stage_a_to_original,SA-D000,development,D021,,1.19974196008953
stage_a_to_original,SA-D000,development,D022,,0.99647105275346404
stage_a_to_original,SA-D000,development,D023,,1.0610468456171052
stage_a_to_original,SA-D000,development,D024,,1.2886446528784961
stage_a_to_original,SA-D000,development,D025,,1.3445852652040544
stage_a_to_original,SA-D000,development,D026,,1.107495358528475
stage_a_to_original,SA-D000,development,D027,,1.2280447178704468
stage_a_to_original,SA-D000,development,D028,,1.0314067260585176
stage_a_to_original,SA-D000,development,D029,,1.054442290573729
stage_a_to_original,SA-D000,development,D030,,1.2930886436424678
stage_a_to_original,SA-D000,development,D031,,1.1296790939264254
stage_a_to_original,SA-D000,development,D032,,1.1121493243185603
stage_a_to_original,SA-D000,development,D033,,1.2255853412538216
stage_a_to_original,SA-D000,development,D034,,1.1714148523662267
stage_a_to_original,SA-D000,development,D035,,1.231901176724951
stage_a_to_original,SA-D000,development,D036,,1.1391200664855925
stage_a_to_original,SA-D000,development,D037,,1.0445675047677718
stage_a_to_original,SA-D000,development,D038,,1.0771557457681553
stage_a_to_original,SA-D000,development,D039,,1.1117450338932227
stage_a_to_original,SA-D000,development,D040,,1.6542929300496525
stage_a_to_original,SA-D000,development,D041,,1.4709724292089144
stage_a_to_original,SA-D000,development,D042,,1.7166138291231132
stage_a_to_original,SA-D000,development,D043,,1.8745856067306828
stage_a_to_original,SA-D000,development,D044,,1.2625908598334445
stage_a_to_original,SA-D000,development,D045,,1.9897775290698685
stage_a_to_original,SA-D000,development,D046,,1.4267401197909009
stage_a_to_original,SA-D000,development,D047,,1.8923129172539475
stage_a_to_original,SA-D000,development,D048,,2.0068532261833765
stage_a_to_original,SA-D000,development,D049,,1.800428436200681
stage_a_to_original,SA-D000,development,D050,,1.6659191610541417
stage_a_to_original,SA-D000,development,D051,,1.2767324208784276
stage_a_to_original,SA-D000,development,D052,,1.4936434810129169
stage_a_to_original,SA-D000,development,D053,,1.6692268930587777
stage_a_to_original,SA-D000,development,D054,,1.4548102178456199
stage_a_to_original,SA-D000,development,D055,,1.6349923891768348
stage_a_to_original,SA-D000,development,D056,,1.4482736452924425
stage_a_to_original,SA-D000,development,D057,,1.4410431629247982
stage_a_to_original,SA-D000,development,D058,,2.1417793398150726
stage_a_to_original,SA-D000,development,D059,,1.5305428674101396
stage_a_to_original,SA-D000,development,D060,,1.5381842181680383
stage_a_to_original,SA-D000,development,D061,,1.1351088306451484
stage_a_to_original,SA-D000,development,D062,,1.9768809301720938
stage_a_to_original,SA-D000,development,D063,,1.2999050567673209
stage_a_to_original,SA-D000,development,D064,,1.7565678888008431
stage_a_to_original,SA-D000,development,D065,,1.2880764977400441
stage_a_to_original,SA-D000,development,D066,,1.3965283441046872
stage_a_to_original,SA-D000,development,D067,,1.3500735952550207
stage_a_to_original,SA-D000,development,D068,,1.3272519805069312
stage_a_to_original,SA-D000,development,D069,,2.0238084222895592
stage_a_to_original,SA-D000,development,D070,,1.3160858631128547
stage_a_to_original,SA-D000,development,D071,,1.966503938428773
stage_a_to_original,SA-D000,development,D072,,1.8273876931704129
stage_a_to_original,SA-D000,development,D073,,1.9224018679328458
stage_a_to_original,SA-D000,development,D074,,1.9442012280745928
stage_a_to_original,SA-D000,development,D075,,1.7931406523611979
stage_a_to_original,SA-D000,development,D076,,1.2993410717529688
stage_a_to_original,SA-D000,development,D077,,2.0329031165119558
stage_a_to_original,SA-D000,development,D078,,1.3922816137090146
stage_a_to_original,SA-D000,development,D079,,1.4969173484963754
stage_a_to_original,SA-D000,development,D080,,1.5816013539631784
stage_a_to_original,SA-D000,development,D081,,1.6368585528438553
stage_a_to_original,SA-D000,development,D082,,1.7769095777091741
stage_a_to_original,SA-D000,development,D083,,1.4512732912448683
stage_a_to_original,SA-D000,development,D084,,1.264185659607634
stage_a_to_original,SA-D000,development,D085,,1.3600725845945887
stage_a_to_original,SA-D000,development,D086,,1.7814076913750256
stage_a_to_original,SA-D000,development,D087,,2.2275418432610619
stage_a_to_original,SA-D000,development,D088,,1.8142564600756645
stage_a_to_original,SA-D000,development,D089,,1.8859030040604532
stage_a_to_original,SA-D000,development,D090,,1.5335606726564288
stage_a_to_original,SA-D000,development,D091,,1.503241353088975
stage_a_to_original,SA-D000,development,D092,,1.395320300289894
stage_a_to_original,SA-D000,development,D093,,1.6196161849078092
stage_a_to_original,SA-D000,development,D094,,1.4888443887249816
stage_a_to_original,SA-D000,development,D095,,1.8322390020464947
stage_a_to_original,SA-D000,development,D096,,2.0639111716415814
stage_a_to_original,SA-D000,development,D097,,1.469884442086193
stage_a_to_original,SA-D000,development,D098,,1.6494962078453421
stage_a_to_original,SA-D000,development,D099,,1.5057555885849054
stage_a_to_original,SA-D001,development,D000,,0.20743395966966682
stage_a_to_original,SA-D001,development,D001,,0.67339819384511823
stage_a_to_original,SA-D001,development,D002,,1.3510235410755744
stage_a_to_original,SA-D001,development,D003,,2.1148600459261084
stage_a_to_original,SA-D001,development,D004,,2.5631943943207123
stage_a_to_original,SA-D001,development,D005,,0.91507507371715391
stage_a_to_original,SA-D001,development,D006,,1.050365406447584
stage_a_to_original,SA-D001,development,D007,,1.2030218743438199
stage_a_to_original,SA-D001,development,D008,,0.82704034880789346
stage_a_to_original,SA-D001,development,D009,,0.98162159979247066
stage_a_to_original,SA-D001,development,D010,,1.0195185058781344
stage_a_to_original,SA-D001,development,D011,,1.1670435499561789
stage_a_to_original,SA-D001,development,D012,,1.0494805348196219
stage_a_to_original,SA-D001,development,D013,,1.0303832318572961
stage_a_to_original,SA-D001,development,D014,,0.93804759335175225
stage_a_to_original,SA-D001,development,D015,,0.99723435569637853
stage_a_to_original,SA-D001,development,D016,,1.1790908179208555
stage_a_to_original,SA-D001,development,D017,,1.0688485653204627
stage_a_to_original,SA-D001,development,D018,,0.96206336675157489
stage_a_to_original,SA-D001,development,D019,,1.1602220086292594
stage_a_to_original,SA-D001,development,D020,,1.2882912434554545
stage_a_to_original,SA-D001,development,D021,,1.0775099605620897
stage_a_to_original,SA-D001,development,D022,,0.85512988910992371
stage_a_to_original,SA-D001,development,D023,,0.89669943995464585
stage_a_to_original,SA-D001,development,D024,,1.162235761371595
stage_a_to_original,SA-D001,development,D025,,1.2222022613744916
stage_a_to_original,SA-D001,development,D026,,0.98274235190015446
stage_a_to_original,SA-D001,development,D027,,1.1085099095175874
stage_a_to_original,SA-D001,development,D028,,0.89242762904317752
stage_a_to_original,SA-D001,development,D029,,0.91058308376197949
stage_a_to_original,SA-D001,development,D030,,1.1859106812120828
stage_a_to_original,SA-D001,development,D031,,0.99108178834676575
stage_a_to_original,SA-D001,development,D032,,0.95054099193899733
stage_a_to_original,SA-D001,development,D033,,1.0908034861941451
stage_a_to_original,SA-D001,development,D034,,1.0211743506134803
stage_a_to_original,SA-D001,development,D035,,1.1203721073881197
stage_a_to_original,SA-D001,development,D036,,1.009506075521716
stage_a_to_original,SA-D001,development,D037,,0.91666752819862274
stage_a_to_original,SA-D001,development,D038,,0.92145305636731589
stage_a_to_original,SA-D001,development,D039,,0.97969297374828046
stage_a_to_original,SA-D001,development,D040,,1.5213066240425139
stage_a_to_original,SA-D001,development,D041,,1.3937281078713126
stage_a_to_original,SA-D001,development,D042,,1.682365231276677
stage_a_to_original,SA-D001,development,D043,,1.8028280529775376
stage_a_to_original,SA-D001,development,D044,,1.1094399581876304
stage_a_to_original,SA-D001,development,D045,,1.9012911206004937
stage_a_to_original,SA-D001,development,D046,,1.2948188233068247
stage_a_to_original,SA-D001,development,D047,,1.7914229507105606
stage_a_to_original,SA-D001,development,D048,,1.9023661440494692
stage_a_to_original,SA-D001,development,D049,,1.7281095619197202
stage_a_to_original,SA-D001,development,D050,,1.574977114155546
stage_a_to_original,SA-D001,development,D051,,1.1837720806374932
stage_a_to_original,SA-D001,development,D052,,1.3926711251728607
stage_a_to_original,SA-D001,development,D053,,1.5385040121106215
stage_a_to_original,SA-D001,development,D054,,1.4037869504677929
stage_a_to_original,SA-D001,development,D055,,1.5410777557109381
stage_a_to_original,SA-D001,development,D056,,1.3202296865542933
stage_a_to_original,SA-D001,development,D057,,1.3539465664338772
stage_a_to_original,SA-D001,development,D058,,2.0003280517056075
stage_a_to_original,SA-D001,development,D059,,1.3588765148785724
stage_a_to_original,SA-D001,development,D060,,1.3610279886383456
stage_a_to_original,SA-D001,development,D061,,1.0084125692595025
stage_a_to_original,SA-D001,development,D062,,1.8290403299474838
stage_a_to_original,SA-D001,development,D063,,1.1755487290504232
stage_a_to_original,SA-D001,development,D064,,1.6301336429133868
stage_a_to_original,SA-D001,development,D065,,1.1772259024703315
stage_a_to_original,SA-D001,development,D066,,1.286822122675559
stage_a_to_original,SA-D001,development,D067,,1.2482414040146526
stage_a_to_original,SA-D001,development,D068,,1.1728333667594069
stage_a_to_original,SA-D001,development,D069,,1.8648584788653551
stage_a_to_original,SA-D001,development,D070,,1.1825564738809564
stage_a_to_original,SA-D001,development,D071,,1.8174337246580705
stage_a_to_original,SA-D001,development,D072,,1.6392207645469157
stage_a_to_original,SA-D001,development,D073,,1.7949684587880017
stage_a_to_original,SA-D001,development,D074,,1.8361859575424193
stage_a_to_original,SA-D001,development,D075,,1.6722677572884337
stage_a_to_original,SA-D001,development,D076,,1.2046281433735739
stage_a_to_original,SA-D001,development,D077,,1.9345680719159311
stage_a_to_original,SA-D001,development,D078,,1.2707565148808364
stage_a_to_original,SA-D001,development,D079,,1.3636276888064263
stage_a_to_original,SA-D001,development,D080,,1.5246335228061931
stage_a_to_original,SA-D001,development,D081,,1.5503039187071512
stage_a_to_original,SA-D001,development,D082,,1.6921731104955329
stage_a_to_original,SA-D001,development,D083,,1.3169181788292095
stage_a_to_original,SA-D001,development,D084,,1.2121691415682811
stage_a_to_original,SA-D001,development,D085,,1.348458763209327
stage_a_to_original,SA-D001,development,D086,,1.6558261634828009
stage_a_to_original,SA-D001,development,D087,,2.1288001160181147
stage_a_to_original,SA-D001,development,D088,,1.6608071343257522
stage_a_to_original,SA-D001,development,D089,,1.7432314537082214
stage_a_to_original,SA-D001,development,D090,,1.5036505927622121
stage_a_to_original,SA-D001,development,D091,,1.3922664675805487
stage_a_to_original,SA-D001,development,D092,,1.283412141026739
stage_a_to_original,SA-D001,development,D093,,1.4639719686272323
stage_a_to_original,SA-D001,development,D094,,1.3459185009061752
stage_a_to_original,SA-D001,development,D095,,1.7626193680663689
stage_a_to_original,SA-D001,development,D096,,1.9387453359405988
stage_a_to_original,SA-D001,development,D097,,1.4480407048904134
stage_a_to_original,SA-D001,development,D098,,1.537398565423798
stage_a_to_original,SA-D001,development,D099,,1.386808190388189
stage_a_to_original,SA-D002,development,D000,,0.43269073580317036
stage_a_to_original,SA-D002,development,D001,,0.52847162554772853
